query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents
darkmagenta,TRUE,0.00935355233181409,242,1832,66,0.0360262008733624,0.272727272727273,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,10968,1154,list()
darkmagenta,TRUE,0.0126865684318835,110,1832,36,0.0196506550218341,0.327272727272727,REACTOME_NUCLEOTIDE_EXCISION_REPAIR,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NUCLEOTIDE_EXCISION_REPAIR,10968,1028,list()
darkmagenta,TRUE,0.0134190262187527,394,1832,97,0.0529475982532751,0.246192893401015,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,10968,980,list()
darkmagenta,TRUE,0.0142931322143899,176,1832,51,0.0278384279475983,0.289772727272727,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,10968,911,list()
darkmagenta,TRUE,0.0158241971326982,298,1832,77,0.0420305676855895,0.258389261744966,REACTOME_DEUBIQUITINATION,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEUBIQUITINATION,10968,1007,list()
darkmagenta,TRUE,0.0197641031776137,1374,1832,282,0.153930131004367,0.205240174672489,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,10968,1169,list()
darkmagenta,TRUE,0.0229436930062485,28,1832,14,0.00764192139737991,0.5,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,10968,1205,list()
darkmagenta,TRUE,0.0288333102690378,11,1832,8,0.00436681222707424,0.727272727272727,REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,10968,834,list()
darkmagenta,TRUE,0.0364107019564022,191,1832,53,0.0289301310043668,0.277486910994764,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,10968,497,list()
darkmagenta,TRUE,0.0486338011607168,221,1832,59,0.0322052401746725,0.266968325791855,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,10968,1011,list()
darkmagenta,TRUE,0.0498955835243116,33,1832,15,0.00818777292576419,0.454545454545455,REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,c2.cp.reactome.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,10968,224,list()
darkmagenta,TRUE,9.7815237806135e-28,217,912,113,0.12390350877193,0.52073732718894,MORF_AP2M1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_AP2M1,4883,269,list()
darkmagenta,TRUE,3.94333058438527e-25,287,912,131,0.143640350877193,0.456445993031359,MORF_CSNK2B,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_CSNK2B,4883,277,list()
darkmagenta,TRUE,1.1846439937511e-22,190,912,97,0.106359649122807,0.510526315789474,MORF_PSMC1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PSMC1,4883,246,list()
darkmagenta,TRUE,1.26229111250763e-18,168,912,84,0.0921052631578947,0.5,MORF_PPP1CA,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PPP1CA,4883,302,list()
darkmagenta,TRUE,1.56273711993262e-18,278,912,117,0.128289473684211,0.420863309352518,MORF_SOD1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_SOD1,4883,259,list()
darkmagenta,TRUE,2.28424921769752e-17,268,912,112,0.12280701754386,0.417910447761194,MORF_RAN,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_RAN,4883,317,list()
darkmagenta,TRUE,3.24605477257892e-17,204,912,93,0.101973684210526,0.455882352941176,MORF_SKP1A,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_SKP1A,4883,319,list()
darkmagenta,TRUE,4.71653095775053e-17,195,912,90,0.0986842105263158,0.461538461538462,MORF_DAP3,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_DAP3,4883,280,list()
darkmagenta,TRUE,2.29607229462673e-16,348,912,132,0.144736842105263,0.379310344827586,MORF_RAD23A,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_RAD23A,4883,250,list()
darkmagenta,TRUE,1.03750853216446e-15,132,912,68,0.0745614035087719,0.515151515151515,MORF_MAP2K2,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_MAP2K2,4883,295,list()
darkmagenta,TRUE,1.02298343433094e-14,254,912,103,0.112938596491228,0.405511811023622,MORF_HDAC1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_HDAC1,4883,241,list()
darkmagenta,TRUE,3.94210290918246e-12,55,912,36,0.0394736842105263,0.654545454545455,MORF_GPX4,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_GPX4,4883,239,list()
darkmagenta,TRUE,4.59739626535847e-12,177,912,76,0.0833333333333333,0.429378531073446,MORF_RAD23B,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_RAD23B,4883,251,list()
darkmagenta,TRUE,7.30548576107378e-12,246,912,95,0.104166666666667,0.386178861788618,MORF_EIF3S2,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_EIF3S2,4883,285,list()
darkmagenta,TRUE,1.48784879564124e-11,212,912,85,0.0932017543859649,0.400943396226415,MORF_RAC1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_RAC1,4883,315,list()
darkmagenta,TRUE,1.80917290950277e-11,264,912,99,0.108552631578947,0.375,MORF_DEK,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_DEK,4883,283,list()
darkmagenta,TRUE,6.0118724909111e-11,130,912,60,0.0657894736842105,0.461538461538462,MORF_AP3D1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_AP3D1,4883,270,list()
darkmagenta,TRUE,1.0357581765141e-10,305,912,108,0.118421052631579,0.354098360655738,MORF_GNB1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_GNB1,4883,292,list()
darkmagenta,TRUE,1.51214855480693e-10,180,912,74,0.081140350877193,0.411111111111111,MORF_RAD21,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_RAD21,4883,249,list()
darkmagenta,TRUE,2.07370429401125e-10,143,912,63,0.0690789473684211,0.440559440559441,MORF_PRKAR1A,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PRKAR1A,4883,309,list()
darkmagenta,TRUE,6.32366221928328e-10,51,912,32,0.0350877192982456,0.627450980392157,MORF_PPP2R4,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PPP2R4,4883,305,list()
darkmagenta,TRUE,1.46374197186659e-09,277,912,98,0.107456140350877,0.353790613718412,MORF_BUB3,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_BUB3,4883,233,list()
darkmagenta,TRUE,1.62082824701301e-09,115,912,53,0.0581140350877193,0.460869565217391,MORF_ERH,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_ERH,4883,288,list()
darkmagenta,TRUE,3.39249912775722e-09,85,912,43,0.0471491228070175,0.505882352941176,MORF_PRDX3,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PRDX3,4883,244,list()
darkmagenta,TRUE,5.90067302317463e-09,80,912,41,0.0449561403508772,0.5125,MORF_ATOX1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_ATOX1,4883,229,list()
darkmagenta,TRUE,1.11857621052495e-08,172,912,68,0.0745614035087719,0.395348837209302,MORF_G22P1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_G22P1,4883,290,list()
darkmagenta,TRUE,2.49717632551925e-08,193,912,73,0.0800438596491228,0.378238341968912,MORF_RAB1A,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_RAB1A,4883,312,list()
darkmagenta,TRUE,2.99722605368807e-08,168,912,66,0.0723684210526316,0.392857142857143,MORF_CTBP1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_CTBP1,4883,234,list()
darkmagenta,TRUE,3.45544266229009e-08,140,912,58,0.0635964912280702,0.414285714285714,MORF_FBL,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_FBL,4883,289,list()
darkmagenta,TRUE,4.70443811797576e-08,78,912,39,0.0427631578947368,0.5,MORF_DAP,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_DAP,4883,279,list()
darkmagenta,TRUE,8.0927182711274e-08,175,912,67,0.0734649122807018,0.382857142857143,MORF_HAT1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_HAT1,4883,240,list()
darkmagenta,TRUE,2.14484771782852e-07,104,912,46,0.0504385964912281,0.442307692307692,MORF_PPP6C,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PPP6C,4883,307,list()
darkmagenta,TRUE,3.55869805775027e-07,76,912,37,0.0405701754385965,0.486842105263158,MORF_UNG,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_UNG,4883,262,list()
darkmagenta,TRUE,6.918431746076e-07,198,912,71,0.0778508771929825,0.358585858585859,MORF_ANP32B,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_ANP32B,4883,268,list()
darkmagenta,TRUE,9.0179302760444e-07,238,912,81,0.0888157894736842,0.340336134453782,MORF_UBE2I,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_UBE2I,4883,323,list()
darkmagenta,TRUE,1.53767415053672e-06,209,912,73,0.0800438596491228,0.349282296650718,MORF_AATF,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_AATF,4883,265,list()
darkmagenta,TRUE,3.06674630341531e-06,101,912,43,0.0471491228070175,0.425742574257426,MORF_MTA1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_MTA1,4883,297,list()
darkmagenta,TRUE,7.29338126748403e-06,143,912,54,0.0592105263157895,0.377622377622378,MORF_EI24,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_EI24,4883,284,list()
darkmagenta,TRUE,9.91327921597464e-06,52,912,27,0.0296052631578947,0.519230769230769,MORF_USP5,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_USP5,4883,325,list()
darkmagenta,TRUE,9.95192491065976e-06,115,912,46,0.0504385964912281,0.4,MORF_PSMC2,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PSMC2,4883,247,list()
darkmagenta,TRUE,3.16877667940394e-05,108,912,43,0.0471491228070175,0.398148148148148,MORF_PTPN11,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PTPN11,4883,310,list()
darkmagenta,TRUE,5.43100056401129e-05,65,912,30,0.0328947368421053,0.461538461538462,MORF_FEN1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_FEN1,4883,238,list()
darkmagenta,TRUE,5.47984921724742e-05,246,912,78,0.0855263157894737,0.317073170731707,MORF_DDB1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_DDB1,4883,281,list()
darkmagenta,TRUE,7.57075989203108e-05,53,912,26,0.0285087719298246,0.490566037735849,MORF_GMPS,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_GMPS,4883,291,list()
darkmagenta,TRUE,0.000143468883778037,95,912,38,0.0416666666666667,0.4,MORF_RAB5A,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_RAB5A,4883,313,list()
darkmagenta,TRUE,0.00019330584385237,224,912,71,0.0778508771929825,0.316964285714286,MORF_PRKAG1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PRKAG1,4883,308,list()
darkmagenta,TRUE,0.000223807152341002,111,912,42,0.0460526315789474,0.378378378378378,MORF_RAF1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_RAF1,4883,316,list()
darkmagenta,TRUE,0.000261309248048176,280,912,84,0.0921052631578947,0.3,MORF_HDAC2,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_HDAC2,4883,242,list()
darkmagenta,TRUE,0.000577191562237205,193,912,62,0.0679824561403509,0.321243523316062,MORF_RPA2,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_RPA2,4883,255,list()
darkmagenta,TRUE,0.000580218656368592,61,912,27,0.0296052631578947,0.442622950819672,MORF_XPC,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_XPC,4883,263,list()
darkmagenta,TRUE,0.00090785291545815,105,912,39,0.0427631578947368,0.371428571428571,MORF_BECN1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_BECN1,4883,231,list()
darkmagenta,TRUE,0.000917226754699327,49,912,23,0.025219298245614,0.469387755102041,MORF_GSPT1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_GSPT1,4883,293,list()
darkmagenta,TRUE,0.00118555121137868,125,912,44,0.0482456140350877,0.352,MORF_PHB,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PHB,4883,301,list()
darkmagenta,TRUE,0.00133666649310672,235,912,71,0.0778508771929825,0.302127659574468,MORF_XRCC5,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_XRCC5,4883,264,list()
darkmagenta,TRUE,0.00205180166300464,155,912,51,0.0559210526315789,0.329032258064516,MORF_NME2,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_NME2,4883,298,list()
darkmagenta,TRUE,0.00244902959017586,72,912,29,0.0317982456140351,0.402777777777778,MORF_CUL1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_CUL1,4883,278,list()
darkmagenta,TRUE,0.00297368937858011,129,912,44,0.0482456140350877,0.341085271317829,MORF_PPP2CA,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_PPP2CA,4883,304,list()
darkmagenta,TRUE,0.00311523552964194,39,912,19,0.0208333333333333,0.487179487179487,GNF2_PPP6C,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_PPP6C,4883,416,list()
darkmagenta,TRUE,0.00658042844452246,211,912,63,0.0690789473684211,0.298578199052133,MORF_ACP1,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_ACP1,4883,266,list()
darkmagenta,TRUE,0.00885350922891053,95,912,34,0.037280701754386,0.357894736842105,MORF_UBE2N,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_UBE2N,4883,324,list()
darkmagenta,TRUE,0.0124905742676481,85,912,31,0.0339912280701754,0.364705882352941,MORF_MBD4,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_MBD4,4883,296,list()
darkmagenta,TRUE,0.0292490733379455,116,912,38,0.0416666666666667,0.327586206896552,MORF_TERF2IP,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_TERF2IP,4883,261,list()
darkmagenta,TRUE,0.0405716244709663,67,912,25,0.0274122807017544,0.373134328358209,MORF_RAB6A,c4.cgn.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/MORF_RAB6A,4883,314,list()
darkmagenta,TRUE,5.20377092345319e-56,1627,2904,491,0.169077134986226,0.301782421634911,GOCC_MITOCHONDRION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_MITOCHONDRION,19255,7618,list()
darkmagenta,TRUE,3.65040019213808e-55,778,2904,297,0.102272727272727,0.381748071979434,GOCC_MITOCHONDRIAL_ENVELOPE,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_MITOCHONDRIAL_ENVELOPE,19255,7619,list()
darkmagenta,TRUE,1.2961952689404e-49,265,2904,147,0.0506198347107438,0.554716981132075,GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX,19255,8360,list()
darkmagenta,TRUE,5.8511591485363e-49,552,2904,229,0.0788567493112948,0.414855072463768,GOCC_ORGANELLE_INNER_MEMBRANE,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_ORGANELLE_INNER_MEMBRANE,19255,7771,list()
darkmagenta,TRUE,1.33217502272458e-39,1214,2904,365,0.12568870523416,0.300658978583196,GOCC_ENVELOPE,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_ENVELOPE,19255,7938,list()
darkmagenta,TRUE,3.28925221927435e-33,548,2904,201,0.0692148760330579,0.366788321167883,GOBP_MITOCHONDRION_ORGANIZATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MITOCHONDRION_ORGANIZATION,19255,997,list()
darkmagenta,TRUE,2.43261508901377e-28,142,2904,82,0.028236914600551,0.577464788732394,GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,19255,8362,list()
darkmagenta,TRUE,1.88193507597496e-27,148,2904,83,0.0285812672176309,0.560810810810811,GOBP_OXIDATIVE_PHOSPHORYLATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_OXIDATIVE_PHOSPHORYLATION,19255,665,list()
darkmagenta,TRUE,4.48244918973854e-23,87,2904,57,0.0196280991735537,0.655172413793103,GOCC_ORGANELLAR_RIBOSOME,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_ORGANELLAR_RIBOSOME,19255,7504,list()
darkmagenta,TRUE,4.77014098726836e-23,165,2904,83,0.0285812672176309,0.503030303030303,GOBP_MITOCHONDRIAL_GENE_EXPRESSION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MITOCHONDRIAL_GENE_EXPRESSION,19255,6373,list()
darkmagenta,TRUE,5.81504816463828e-23,101,2904,62,0.0213498622589532,0.613861386138614,GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,19255,2792,list()
darkmagenta,TRUE,1.41931672400141e-22,105,2904,63,0.0216942148760331,0.6,GOBP_TRANSLATIONAL_TERMINATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_TRANSLATIONAL_TERMINATION,19255,760,list()
darkmagenta,TRUE,2.58271516208008e-22,89,2904,57,0.0196280991735537,0.640449438202247,GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION,19255,5390,list()
darkmagenta,TRUE,5.49172703837301e-22,134,2904,72,0.0247933884297521,0.537313432835821,GOBP_MITOCHONDRIAL_TRANSLATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MITOCHONDRIAL_TRANSLATION,19255,2640,list()
darkmagenta,TRUE,2.3143108800107e-21,103,2904,61,0.0210055096418733,0.592233009708738,GOCC_RESPIRASOME,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_RESPIRASOME,19255,8218,list()
darkmagenta,TRUE,3.52325135756562e-20,476,2904,158,0.0544077134986226,0.331932773109244,GOCC_MITOCHONDRIAL_MATRIX,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_MITOCHONDRIAL_MATRIX,19255,7623,list()
darkmagenta,TRUE,4.71707729047121e-20,1394,2904,347,0.119490358126722,0.248923959827834,GOCC_CATALYTIC_COMPLEX,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_CATALYTIC_COMPLEX,19255,8434,list()
darkmagenta,TRUE,1.4469791428457e-19,134,2904,69,0.0237603305785124,0.514925373134328,GOBP_TRANSLATIONAL_ELONGATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_TRANSLATIONAL_ELONGATION,19255,759,list()
darkmagenta,TRUE,1.44715864278317e-19,100,2904,58,0.0199724517906336,0.58,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,19255,3526,list()
darkmagenta,TRUE,4.78961828333178e-19,117,2904,63,0.0216942148760331,0.538461538461538,GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN,19255,2198,list()
darkmagenta,TRUE,1.49360765337894e-18,313,2904,116,0.0399449035812672,0.370607028753994,GOBP_ATP_METABOLIC_PROCESS,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ATP_METABOLIC_PROCESS,19255,4071,list()
darkmagenta,TRUE,3.34220062120202e-18,65,2904,44,0.0151515151515152,0.676923076923077,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,19255,1461,list()
darkmagenta,TRUE,8.34234469093887e-18,187,2904,82,0.028236914600551,0.438502673796791,GOBP_CELLULAR_RESPIRATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_CELLULAR_RESPIRATION,19255,3877,list()
darkmagenta,TRUE,5.18442421716738e-17,1959,2904,441,0.151859504132231,0.225114854517611,GOBP_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION,19255,3719,list()
darkmagenta,TRUE,2.41251289623772e-16,87,2904,50,0.0172176308539945,0.574712643678161,GOCC_RESPIRATORY_CHAIN_COMPLEX,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_RESPIRATORY_CHAIN_COMPLEX,19255,8364,list()
darkmagenta,TRUE,7.6533679892029e-16,127,2904,62,0.0213498622589532,0.488188976377953,GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX,19255,8429,list()
darkmagenta,TRUE,1.10881117168236e-15,274,2904,101,0.0347796143250689,0.368613138686131,GOBP_MITOCHONDRIAL_TRANSPORT,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_MITOCHONDRIAL_TRANSPORT,19255,929,list()
darkmagenta,TRUE,2.46478269754697e-14,524,2904,155,0.0533746556473829,0.295801526717557,GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,19255,652,list()
darkmagenta,TRUE,2.84010897965804e-14,178,2904,74,0.0254820936639118,0.415730337078652,GOBP_ELECTRON_TRANSPORT_CHAIN,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOBP_ELECTRON_TRANSPORT_CHAIN,19255,2197,list()
darkmagenta,TRUE,4.25049157393175e-14,92,2904,49,0.0168732782369146,0.532608695652174,GOCC_PEPTIDASE_COMPLEX,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_PEPTIDASE_COMPLEX,19255,8450,list()
darkmagenta,TRUE,4.53655858389956e-14,724,2904,196,0.0674931129476584,0.270718232044199,GOCC_RIBONUCLEOPROTEIN_COMPLEX,c5.go.v7.4.symbols,http://www.gsea-msigdb.org/gsea/msigdb/cards/GOCC_RIBONUCLEOPROTEIN_COMPLEX,19255,8474,list()
